 time            v(A)            v(B)            v(Y)           
 3.55500000e-09  1.80000000e+00  1.80000000e+00  1.61394703e+00 
 3.56500000e-09  1.80000000e+00  1.80000000e+00  1.61597244e+00 
 3.57500000e-09  1.80000000e+00  1.80000000e+00  1.61797775e+00 
 3.58500000e-09  1.80000000e+00  1.80000000e+00  1.61996310e+00 
 3.59500000e-09  1.80000000e+00  1.80000000e+00  1.62192867e+00 
 3.60500000e-09  1.80000000e+00  1.80000000e+00  1.62387459e+00 
 3.61500000e-09  1.80000000e+00  1.80000000e+00  1.62580104e+00 
 3.62500000e-09  1.80000000e+00  1.80000000e+00  1.62770816e+00 
 3.63500000e-09  1.80000000e+00  1.80000000e+00  1.62959612e+00 
 3.64500000e-09  1.80000000e+00  1.80000000e+00  1.63146506e+00 
 3.65500000e-09  1.80000000e+00  1.80000000e+00  1.63331515e+00 
 3.66500000e-09  1.80000000e+00  1.80000000e+00  1.63514653e+00 
 3.67500000e-09  1.80000000e+00  1.80000000e+00  1.63695936e+00 
 3.68500000e-09  1.80000000e+00  1.80000000e+00  1.63875380e+00 
 3.69500000e-09  1.80000000e+00  1.80000000e+00  1.64052999e+00 
 3.70500000e-09  1.80000000e+00  1.80000000e+00  1.64228809e+00 
 3.71500000e-09  1.80000000e+00  1.80000000e+00  1.64402825e+00 
 3.72500000e-09  1.80000000e+00  1.80000000e+00  1.64575063e+00 
 3.73500000e-09  1.80000000e+00  1.80000000e+00  1.64745536e+00 
 3.74500000e-09  1.80000000e+00  1.80000000e+00  1.64914261e+00 
 3.75500000e-09  1.80000000e+00  1.80000000e+00  1.65081253e+00 
 3.76500000e-09  1.80000000e+00  1.80000000e+00  1.65246525e+00 
 3.77500000e-09  1.80000000e+00  1.80000000e+00  1.65410093e+00 
 3.78500000e-09  1.80000000e+00  1.80000000e+00  1.65571972e+00 
 3.79500000e-09  1.80000000e+00  1.80000000e+00  1.65732177e+00 
 3.80500000e-09  1.80000000e+00  1.80000000e+00  1.65890721e+00 
 3.81500000e-09  1.80000000e+00  1.80000000e+00  1.66047620e+00 
 3.82500000e-09  1.80000000e+00  1.80000000e+00  1.66202889e+00 
 3.83500000e-09  1.80000000e+00  1.80000000e+00  1.66356543e+00 
 3.84500000e-09  1.80000000e+00  1.80000000e+00  1.66508594e+00 
 3.85500000e-09  1.80000000e+00  1.80000000e+00  1.66659058e+00 
 3.86500000e-09  1.80000000e+00  1.80000000e+00  1.66807947e+00 
 3.87500000e-09  1.80000000e+00  1.80000000e+00  1.66955277e+00 
 3.88500000e-09  1.80000000e+00  1.80000000e+00  1.67101062e+00 
 3.89500000e-09  1.80000000e+00  1.80000000e+00  1.67245315e+00 
 3.90500000e-09  1.80000000e+00  1.80000000e+00  1.67388051e+00 
 3.91500000e-09  1.80000000e+00  1.80000000e+00  1.67529282e+00 
 3.92500000e-09  1.80000000e+00  1.80000000e+00  1.67669024e+00 
 3.93500000e-09  1.80000000e+00  1.80000000e+00  1.67807289e+00 
 3.94500000e-09  1.80000000e+00  1.80000000e+00  1.67944092e+00 
 3.95500000e-09  1.80000000e+00  1.80000000e+00  1.68079445e+00 
 3.96500000e-09  1.80000000e+00  1.80000000e+00  1.68213363e+00 
 3.97500000e-09  1.80000000e+00  1.80000000e+00  1.68345858e+00 
 3.98500000e-09  1.80000000e+00  1.80000000e+00  1.68476944e+00 
 3.99500000e-09  1.80000000e+00  1.80000000e+00  1.68606633e+00 
 4.00500000e-09  1.80000000e+00  1.80000000e+00  1.68734940e+00 
 4.01500000e-09  1.80000000e+00  1.80000000e+00  1.68861877e+00 
 4.02500000e-09  1.80000000e+00  1.80000000e+00  1.68987457e+00 
 4.03500000e-09  1.80000000e+00  1.80000000e+00  1.69111693e+00 
 4.04500000e-09  1.80000000e+00  1.80000000e+00  1.69234598e+00 
 4.05500000e-09  1.80000000e+00  1.80000000e+00  1.69356184e+00 
 4.06500000e-09  1.80000000e+00  1.80000000e+00  1.69476464e+00 
 4.07500000e-09  1.80000000e+00  1.80000000e+00  1.69595450e+00 
 4.08500000e-09  1.80000000e+00  1.80000000e+00  1.69713155e+00 
 4.09500000e-09  1.80000000e+00  1.80000000e+00  1.69829592e+00 
 4.10500000e-09  1.80000000e+00  1.80000000e+00  1.69944772e+00 
 4.11500000e-09  1.80000000e+00  1.80000000e+00  1.70058708e+00 
 4.12500000e-09  1.80000000e+00  1.80000000e+00  1.70171411e+00 
 4.13500000e-09  1.80000000e+00  1.80000000e+00  1.70282894e+00 
 4.14500000e-09  1.80000000e+00  1.80000000e+00  1.70393169e+00 
 4.15500000e-09  1.80000000e+00  1.80000000e+00  1.70502248e+00 
 4.16500000e-09  1.80000000e+00  1.80000000e+00  1.70610141e+00 
 4.17500000e-09  1.80000000e+00  1.80000000e+00  1.70716862e+00 
 4.18500000e-09  1.80000000e+00  1.80000000e+00  1.70822420e+00 
 4.19500000e-09  1.80000000e+00  1.80000000e+00  1.70926829e+00 
 4.20500000e-09  1.80000000e+00  1.80000000e+00  1.71030099e+00 
 4.21500000e-09  1.80000000e+00  1.80000000e+00  1.71132242e+00 
 4.22500000e-09  1.80000000e+00  1.80000000e+00  1.71233269e+00 
 4.23500000e-09  1.80000000e+00  1.80000000e+00  1.71333190e+00 
 4.24500000e-09  1.80000000e+00  1.80000000e+00  1.71432018e+00 
 4.25500000e-09  1.80000000e+00  1.80000000e+00  1.71529762e+00 
 4.26500000e-09  1.80000000e+00  1.80000000e+00  1.71626435e+00 
 4.27500000e-09  1.80000000e+00  1.80000000e+00  1.71722046e+00 
 4.28500000e-09  1.80000000e+00  1.80000000e+00  1.71816606e+00 
 4.29500000e-09  1.80000000e+00  1.80000000e+00  1.71910126e+00 
 4.30500000e-09  1.80000000e+00  1.80000000e+00  1.72002617e+00 
 4.31500000e-09  1.80000000e+00  1.80000000e+00  1.72094088e+00 
 4.32500000e-09  1.80000000e+00  1.80000000e+00  1.72184551e+00 
 4.33500000e-09  1.80000000e+00  1.80000000e+00  1.72274015e+00 
 4.34500000e-09  1.80000000e+00  1.80000000e+00  1.72362491e+00 
 4.35500000e-09  1.80000000e+00  1.80000000e+00  1.72449989e+00 
 4.36500000e-09  1.80000000e+00  1.80000000e+00  1.72536518e+00 
 4.37500000e-09  1.80000000e+00  1.80000000e+00  1.72622090e+00 
 4.38500000e-09  1.80000000e+00  1.80000000e+00  1.72706712e+00 
 4.39500000e-09  1.80000000e+00  1.80000000e+00  1.72790397e+00 
 4.40500000e-09  1.80000000e+00  1.80000000e+00  1.72873152e+00 
 4.41500000e-09  1.80000000e+00  1.80000000e+00  1.72954988e+00 
 4.42500000e-09  1.80000000e+00  1.80000000e+00  1.73035914e+00 
 4.43500000e-09  1.80000000e+00  1.80000000e+00  1.73115940e+00 
 4.44500000e-09  1.80000000e+00  1.80000000e+00  1.73195074e+00 
 4.45500000e-09  1.80000000e+00  1.80000000e+00  1.73273327e+00 
 4.46500000e-09  1.80000000e+00  1.80000000e+00  1.73350707e+00 
 4.47500000e-09  1.80000000e+00  1.80000000e+00  1.73427224e+00 
 4.48500000e-09  1.80000000e+00  1.80000000e+00  1.73502886e+00 
 4.49500000e-09  1.80000000e+00  1.80000000e+00  1.73577702e+00 
 4.50500000e-09  1.80000000e+00  1.80000000e+00  1.73651682e+00 
 4.51500000e-09  1.80000000e+00  1.80000000e+00  1.73724834e+00 
 4.52500000e-09  1.80000000e+00  1.80000000e+00  1.73797167e+00 
 4.53500000e-09  1.80000000e+00  1.80000000e+00  1.73868689e+00 
 4.54500000e-09  1.80000000e+00  1.80000000e+00  1.73939410e+00 
 4.55500000e-09  1.80000000e+00  1.80000000e+00  1.74009336e+00 
 4.56500000e-09  1.80000000e+00  1.80000000e+00  1.74078478e+00 
 4.57500000e-09  1.80000000e+00  1.80000000e+00  1.74146843e+00 
 4.58500000e-09  1.80000000e+00  1.80000000e+00  1.74214439e+00 
 4.59500000e-09  1.80000000e+00  1.80000000e+00  1.74281275e+00 
 4.60500000e-09  1.80000000e+00  1.80000000e+00  1.74347358e+00 
 4.61500000e-09  1.80000000e+00  1.80000000e+00  1.74412697e+00 
 4.62500000e-09  1.80000000e+00  1.80000000e+00  1.74477300e+00 
 4.63500000e-09  1.80000000e+00  1.80000000e+00  1.74541174e+00 
 4.64500000e-09  1.80000000e+00  1.80000000e+00  1.74604328e+00 
 4.65500000e-09  1.80000000e+00  1.80000000e+00  1.74666768e+00 
 4.66500000e-09  1.80000000e+00  1.80000000e+00  1.74728503e+00 
 4.67500000e-09  1.80000000e+00  1.80000000e+00  1.74789541e+00 
 4.68500000e-09  1.80000000e+00  1.80000000e+00  1.74849888e+00 
 4.69500000e-09  1.80000000e+00  1.80000000e+00  1.74909552e+00 
 4.70500000e-09  1.80000000e+00  1.80000000e+00  1.74968540e+00 
 4.71500000e-09  1.80000000e+00  1.80000000e+00  1.75026861e+00 
 4.72500000e-09  1.80000000e+00  1.80000000e+00  1.75084520e+00 
 4.73500000e-09  1.80000000e+00  1.80000000e+00  1.75141526e+00 
 4.74500000e-09  1.80000000e+00  1.80000000e+00  1.75197885e+00 
 4.75500000e-09  1.80000000e+00  1.80000000e+00  1.75253604e+00 
 4.76500000e-09  1.80000000e+00  1.80000000e+00  1.75308690e+00 
 4.77500000e-09  1.80000000e+00  1.80000000e+00  1.75363150e+00 
 4.78500000e-09  1.80000000e+00  1.80000000e+00  1.75416991e+00 
 4.79500000e-09  1.80000000e+00  1.80000000e+00  1.75470219e+00 
 4.80500000e-09  1.80000000e+00  1.80000000e+00  1.75522842e+00 
 4.81500000e-09  1.80000000e+00  1.80000000e+00  1.75574866e+00 
 4.82500000e-09  1.80000000e+00  1.80000000e+00  1.75626297e+00 
 4.83500000e-09  1.80000000e+00  1.80000000e+00  1.75677142e+00 
 4.84500000e-09  1.80000000e+00  1.80000000e+00  1.75727407e+00 
 4.85500000e-09  1.80000000e+00  1.80000000e+00  1.75777099e+00 
 4.86500000e-09  1.80000000e+00  1.80000000e+00  1.75826224e+00 
 4.87500000e-09  1.80000000e+00  1.80000000e+00  1.75874788e+00 
 4.88500000e-09  1.80000000e+00  1.80000000e+00  1.75922797e+00 
 4.89500000e-09  1.80000000e+00  1.80000000e+00  1.75970257e+00 
 4.90500000e-09  1.80000000e+00  1.80000000e+00  1.76017175e+00 
 4.91500000e-09  1.80000000e+00  1.80000000e+00  1.76063556e+00 
 4.92500000e-09  1.80000000e+00  1.80000000e+00  1.76109407e+00 
 4.93500000e-09  1.80000000e+00  1.80000000e+00  1.76154733e+00 
 4.94500000e-09  1.80000000e+00  1.80000000e+00  1.76199540e+00 
 4.95500000e-09  1.80000000e+00  1.80000000e+00  1.76243833e+00 
 4.96500000e-09  1.80000000e+00  1.80000000e+00  1.76287619e+00 
 4.97500000e-09  1.80000000e+00  1.80000000e+00  1.76330902e+00 
 4.98500000e-09  1.80000000e+00  1.80000000e+00  1.76373690e+00 
 4.99500000e-09  1.80000000e+00  1.80000000e+00  1.76415986e+00 
 5.00500000e-09  1.80000000e+00  1.80000000e+00  1.76457797e+00 
 5.01500000e-09  1.80000000e+00  1.80000000e+00  1.76499128e+00 
 5.02500000e-09  1.80000000e+00  1.80000000e+00  1.76539983e+00 
 5.03500000e-09  1.80000000e+00  1.80000000e+00  1.76580370e+00 
 5.04500000e-09  1.80000000e+00  1.80000000e+00  1.76620292e+00 
 5.05500000e-09  1.80000000e+00  1.80000000e+00  1.76659755e+00 
 5.06500000e-09  1.80000000e+00  1.80000000e+00  1.76698764e+00 
 5.07500000e-09  1.80000000e+00  1.80000000e+00  1.76737324e+00 
 5.08500000e-09  1.80000000e+00  1.80000000e+00  1.76775441e+00 
 5.09500000e-09  1.80000000e+00  1.80000000e+00  1.76813118e+00 
 5.10500000e-09  1.80000000e+00  1.80000000e+00  1.76850361e+00 
 5.11500000e-09  1.80000000e+00  1.80000000e+00  1.76887175e+00 
 5.12500000e-09  1.80000000e+00  1.80000000e+00  1.76923565e+00 
 5.13500000e-09  1.80000000e+00  1.80000000e+00  1.76959535e+00 
 5.14500000e-09  1.80000000e+00  1.80000000e+00  1.76995090e+00 
 5.15500000e-09  1.80000000e+00  1.80000000e+00  1.77030235e+00 
 5.16500000e-09  1.80000000e+00  1.80000000e+00  1.77064974e+00 
 5.17500000e-09  1.80000000e+00  1.80000000e+00  1.77099312e+00 
 5.18500000e-09  1.80000000e+00  1.80000000e+00  1.77133254e+00 
 5.19500000e-09  1.80000000e+00  1.80000000e+00  1.77166803e+00 
 5.20500000e-09  1.80000000e+00  1.80000000e+00  1.77199964e+00 
 5.21500000e-09  1.80000000e+00  1.80000000e+00  1.77232743e+00 
 5.22500000e-09  1.80000000e+00  1.80000000e+00  1.77265142e+00 
 5.23500000e-09  1.80000000e+00  1.80000000e+00  1.77297166e+00 
 5.24500000e-09  1.80000000e+00  1.80000000e+00  1.77328820e+00 
 5.25500000e-09  1.80000000e+00  1.80000000e+00  1.77360108e+00 
 5.26500000e-09  1.80000000e+00  1.80000000e+00  1.77391033e+00 
 5.27500000e-09  1.80000000e+00  1.80000000e+00  1.77421601e+00 
 5.28500000e-09  1.80000000e+00  1.80000000e+00  1.77451814e+00 
 5.29500000e-09  1.80000000e+00  1.80000000e+00  1.77481677e+00 
 5.30500000e-09  1.80000000e+00  1.80000000e+00  1.77511194e+00 
 5.31500000e-09  1.80000000e+00  1.80000000e+00  1.77540369e+00 
 5.32500000e-09  1.80000000e+00  1.80000000e+00  1.77569205e+00 
 5.33500000e-09  1.80000000e+00  1.80000000e+00  1.77597707e+00 
 5.34500000e-09  1.80000000e+00  1.80000000e+00  1.77625879e+00 
 5.35500000e-09  1.80000000e+00  1.80000000e+00  1.77653723e+00 
 5.36500000e-09  1.80000000e+00  1.80000000e+00  1.77681245e+00 
 5.37500000e-09  1.80000000e+00  1.80000000e+00  1.77708446e+00 
 5.38500000e-09  1.80000000e+00  1.80000000e+00  1.77735332e+00 
 5.39500000e-09  1.80000000e+00  1.80000000e+00  1.77761906e+00 
 5.40500000e-09  1.80000000e+00  1.80000000e+00  1.77788171e+00 
 5.41500000e-09  1.80000000e+00  1.80000000e+00  1.77814130e+00 
 5.42500000e-09  1.80000000e+00  1.80000000e+00  1.77839788e+00 
 5.43500000e-09  1.80000000e+00  1.80000000e+00  1.77865148e+00 
 5.44500000e-09  1.80000000e+00  1.80000000e+00  1.77890212e+00 
 5.45500000e-09  1.80000000e+00  1.80000000e+00  1.77914985e+00 
 5.46500000e-09  1.80000000e+00  1.80000000e+00  1.77939470e+00 
 5.47500000e-09  1.80000000e+00  1.80000000e+00  1.77963670e+00 
 5.48500000e-09  1.80000000e+00  1.80000000e+00  1.77987588e+00 
 5.49500000e-09  1.80000000e+00  1.80000000e+00  1.78011228e+00 
 5.50500000e-09  1.80000000e+00  1.80000000e+00  1.78034593e+00 
 5.51500000e-09  1.80000000e+00  1.80000000e+00  1.78057685e+00 
 5.52500000e-09  1.80000000e+00  1.80000000e+00  1.78080508e+00 
 5.53500000e-09  1.80000000e+00  1.80000000e+00  1.78103066e+00 
 5.54500000e-09  1.80000000e+00  1.80000000e+00  1.78125360e+00 
 5.55500000e-09  1.80000000e+00  1.80000000e+00  1.78147395e+00 
 5.56500000e-09  1.80000000e+00  1.80000000e+00  1.78169173e+00 
 5.57500000e-09  1.80000000e+00  1.80000000e+00  1.78190697e+00 
 5.58500000e-09  1.80000000e+00  1.80000000e+00  1.78211970e+00 
 5.59500000e-09  1.80000000e+00  1.80000000e+00  1.78232994e+00 
 5.60500000e-09  1.80000000e+00  1.80000000e+00  1.78253774e+00 
 5.61500000e-09  1.80000000e+00  1.80000000e+00  1.78274310e+00 
 5.62500000e-09  1.80000000e+00  1.80000000e+00  1.78294608e+00 
 5.63500000e-09  1.80000000e+00  1.80000000e+00  1.78314668e+00 
 5.64500000e-09  1.80000000e+00  1.80000000e+00  1.78334494e+00 
 5.65500000e-09  1.80000000e+00  1.80000000e+00  1.78354088e+00 
 5.66500000e-09  1.80000000e+00  1.80000000e+00  1.78373454e+00 
 5.67500000e-09  1.80000000e+00  1.80000000e+00  1.78392593e+00 
 5.68500000e-09  1.80000000e+00  1.80000000e+00  1.78411509e+00 
 5.69500000e-09  1.80000000e+00  1.80000000e+00  1.78430204e+00 
 5.70500000e-09  1.80000000e+00  1.80000000e+00  1.78448680e+00 
 5.71500000e-09  1.80000000e+00  1.80000000e+00  1.78466940e+00 
 5.72500000e-09  1.80000000e+00  1.80000000e+00  1.78484987e+00 
 5.73500000e-09  1.80000000e+00  1.80000000e+00  1.78502822e+00 
 5.74500000e-09  1.80000000e+00  1.80000000e+00  1.78520449e+00 
 5.75500000e-09  1.80000000e+00  1.80000000e+00  1.78537870e+00 
 5.76500000e-09  1.80000000e+00  1.80000000e+00  1.78555087e+00 
 5.77500000e-09  1.80000000e+00  1.80000000e+00  1.78572103e+00 
 5.78500000e-09  1.80000000e+00  1.80000000e+00  1.78588920e+00 
 5.79500000e-09  1.80000000e+00  1.80000000e+00  1.78605539e+00 
 5.80500000e-09  1.80000000e+00  1.80000000e+00  1.78621964e+00 
 5.81500000e-09  1.80000000e+00  1.80000000e+00  1.78638197e+00 
 5.82500000e-09  1.80000000e+00  1.80000000e+00  1.78654240e+00 
 5.83500000e-09  1.80000000e+00  1.80000000e+00  1.78670095e+00 
 5.84500000e-09  1.80000000e+00  1.80000000e+00  1.78685764e+00 
 5.85500000e-09  1.80000000e+00  1.80000000e+00  1.78701249e+00 
 5.86500000e-09  1.80000000e+00  1.80000000e+00  1.78716554e+00 
 5.87500000e-09  1.80000000e+00  1.80000000e+00  1.78731678e+00 
 5.88500000e-09  1.80000000e+00  1.80000000e+00  1.78746626e+00 
 5.89500000e-09  1.80000000e+00  1.80000000e+00  1.78761398e+00 
 5.90500000e-09  1.80000000e+00  1.80000000e+00  1.78775998e+00 
 5.91500000e-09  1.80000000e+00  1.80000000e+00  1.78790426e+00 
 5.92500000e-09  1.80000000e+00  1.80000000e+00  1.78804685e+00 
 5.93500000e-09  1.80000000e+00  1.80000000e+00  1.78818776e+00 
 5.94500000e-09  1.80000000e+00  1.80000000e+00  1.78832703e+00 
 5.95500000e-09  1.80000000e+00  1.80000000e+00  1.78846466e+00 
 5.96500000e-09  1.80000000e+00  1.80000000e+00  1.78860067e+00 
 5.97500000e-09  1.80000000e+00  1.80000000e+00  1.78873509e+00 
 5.98500000e-09  1.80000000e+00  1.80000000e+00  1.78886794e+00 
 5.99500000e-09  1.80000000e+00  1.80000000e+00  1.78899922e+00 
 6.00500000e-09  1.80000000e+00  1.80000000e+00  1.78912896e+00 
 6.01500000e-09  1.80000000e+00  1.80000000e+00  1.78925718e+00 
 6.02500000e-09  1.80000000e+00  1.80000000e+00  1.78938390e+00 
 6.03500000e-09  1.80000000e+00  1.80000000e+00  1.78950913e+00 
 6.04500000e-09  1.80000000e+00  1.80000000e+00  1.78963288e+00 
 6.05500000e-09  1.80000000e+00  1.80000000e+00  1.78975519e+00 
 6.06500000e-09  1.80000000e+00  1.80000000e+00  1.78987605e+00 
 6.07500000e-09  1.80000000e+00  1.80000000e+00  1.78999550e+00 
 6.08500000e-09  1.80000000e+00  1.80000000e+00  1.79011355e+00 
 6.09500000e-09  1.80000000e+00  1.80000000e+00  1.79023020e+00 
 6.10500000e-09  1.80000000e+00  1.80000000e+00  1.79034549e+00 
 6.11500000e-09  1.80000000e+00  1.80000000e+00  1.79045942e+00 
 6.12500000e-09  1.80000000e+00  1.80000000e+00  1.79057202e+00 
 6.13500000e-09  1.80000000e+00  1.80000000e+00  1.79068329e+00 
 6.14500000e-09  1.80000000e+00  1.80000000e+00  1.79079325e+00 
 6.15500000e-09  1.80000000e+00  1.80000000e+00  1.79090192e+00 
 6.16500000e-09  1.80000000e+00  1.80000000e+00  1.79100931e+00 
 6.17500000e-09  1.80000000e+00  1.80000000e+00  1.79111544e+00 
 6.18500000e-09  1.80000000e+00  1.80000000e+00  1.79122032e+00 
 6.19500000e-09  1.80000000e+00  1.80000000e+00  1.79132397e+00 
 6.20500000e-09  1.80000000e+00  1.80000000e+00  1.79142640e+00 
 6.21500000e-09  1.80000000e+00  1.80000000e+00  1.79152762e+00 
 6.22500000e-09  1.80000000e+00  1.80000000e+00  1.79162765e+00 
 6.23500000e-09  1.80000000e+00  1.80000000e+00  1.79172651e+00 
 6.24500000e-09  1.80000000e+00  1.80000000e+00  1.79182420e+00 
 6.25500000e-09  1.80000000e+00  1.80000000e+00  1.79192075e+00 
 6.26500000e-09  1.80000000e+00  1.80000000e+00  1.79201616e+00 
 6.27500000e-09  1.80000000e+00  1.80000000e+00  1.79211044e+00 
 6.28500000e-09  1.80000000e+00  1.80000000e+00  1.79220362e+00 
 6.29500000e-09  1.80000000e+00  1.80000000e+00  1.79229570e+00 
 6.30500000e-09  1.80000000e+00  1.80000000e+00  1.79238669e+00 
 6.31500000e-09  1.80000000e+00  1.80000000e+00  1.79247662e+00 
 6.32500000e-09  1.80000000e+00  1.80000000e+00  1.79256548e+00 
 6.33500000e-09  1.80000000e+00  1.80000000e+00  1.79265330e+00 
 6.34500000e-09  1.80000000e+00  1.80000000e+00  1.79274009e+00 
 6.35500000e-09  1.80000000e+00  1.80000000e+00  1.79282585e+00 
 6.36500000e-09  1.80000000e+00  1.80000000e+00  1.79291060e+00 
 6.37500000e-09  1.80000000e+00  1.80000000e+00  1.79299436e+00 
 6.38500000e-09  1.80000000e+00  1.80000000e+00  1.79307713e+00 
 6.39500000e-09  1.80000000e+00  1.80000000e+00  1.79315892e+00 
 6.40500000e-09  1.80000000e+00  1.80000000e+00  1.79323975e+00 
 6.41500000e-09  1.80000000e+00  1.80000000e+00  1.79331963e+00 
 6.42500000e-09  1.80000000e+00  1.80000000e+00  1.79339856e+00 
 6.43500000e-09  1.80000000e+00  1.80000000e+00  1.79347657e+00 
 6.44500000e-09  1.80000000e+00  1.80000000e+00  1.79355366e+00 
 6.45500000e-09  1.80000000e+00  1.80000000e+00  1.79362984e+00 
 6.46500000e-09  1.80000000e+00  1.80000000e+00  1.79370512e+00 
 6.47500000e-09  1.80000000e+00  1.80000000e+00  1.79377951e+00 
 6.48500000e-09  1.80000000e+00  1.80000000e+00  1.79385303e+00 
 6.49500000e-09  1.80000000e+00  1.80000000e+00  1.79392568e+00 
 6.50500000e-09  1.80000000e+00  1.80000000e+00  1.79399748e+00 
 6.51500000e-09  1.80000000e+00  1.80000000e+00  1.79406842e+00 
 6.52500000e-09  1.80000000e+00  1.80000000e+00  1.79413854e+00 
 6.53500000e-09  1.80000000e+00  1.80000000e+00  1.79420782e+00 
 6.54500000e-09  1.80000000e+00  1.80000000e+00  1.79427629e+00 
 6.55500000e-09  1.80000000e+00  1.80000000e+00  1.79434395e+00 
 6.56500000e-09  1.80000000e+00  1.80000000e+00  1.79441081e+00 
 6.57500000e-09  1.80000000e+00  1.80000000e+00  1.79447689e+00 
 6.58500000e-09  1.80000000e+00  1.80000000e+00  1.79454218e+00 
 6.59500000e-09  1.80000000e+00  1.80000000e+00  1.79460671e+00 
 6.60500000e-09  1.80000000e+00  1.80000000e+00  1.79467047e+00 
 6.61500000e-09  1.80000000e+00  1.80000000e+00  1.79473348e+00 
 6.62500000e-09  1.80000000e+00  1.80000000e+00  1.79479575e+00 
 6.63500000e-09  1.80000000e+00  1.80000000e+00  1.79485729e+00 
 6.64500000e-09  1.80000000e+00  1.80000000e+00  1.79491810e+00 
 6.65500000e-09  1.80000000e+00  1.80000000e+00  1.79497819e+00 
 6.66500000e-09  1.80000000e+00  1.80000000e+00  1.79503757e+00 
 6.67500000e-09  1.80000000e+00  1.80000000e+00  1.79509625e+00 
 6.68500000e-09  1.80000000e+00  1.80000000e+00  1.79515424e+00 
 6.69500000e-09  1.80000000e+00  1.80000000e+00  1.79521154e+00 
 6.70500000e-09  1.80000000e+00  1.80000000e+00  1.79526817e+00 
 6.71500000e-09  1.80000000e+00  1.80000000e+00  1.79532413e+00 
 6.72500000e-09  1.80000000e+00  1.80000000e+00  1.79537943e+00 
 6.73500000e-09  1.80000000e+00  1.80000000e+00  1.79543408e+00 
 6.74500000e-09  1.80000000e+00  1.80000000e+00  1.79548808e+00 
 6.75500000e-09  1.80000000e+00  1.80000000e+00  1.79554144e+00 
 6.76500000e-09  1.80000000e+00  1.80000000e+00  1.79559418e+00 
 6.77500000e-09  1.80000000e+00  1.80000000e+00  1.79564629e+00 
 6.78500000e-09  1.80000000e+00  1.80000000e+00  1.79569778e+00 
 6.79500000e-09  1.80000000e+00  1.80000000e+00  1.79574867e+00 
 6.80500000e-09  1.80000000e+00  1.80000000e+00  1.79579896e+00 
 6.81500000e-09  1.80000000e+00  1.80000000e+00  1.79584866e+00 
